"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"ZNF225"	16.0188617763976	24.33157016718	11.8315749824545	10.7703888888245	17.5221182510397	15.4356057570133	16.4932879146939
"RPL41P2"	3902.19472873046	4057.28932537726	4853.67610626383	3986.12092775396	4311.47180259406	5412.75241879268	3901.57888559814
"AP002748.4"	13.616032509938	9.1243388126925	23.663149964909	28.0030111109438	28.8599594723007	13.7205384506785	29.3214007372336
"HSPA8P5"	63.2745040167705	71.4739873660912	54.6072691497899	88.3171888883611	50.5049290765262	54.8821538027141	46.730982424966
"AL357673.1"	28.8339511975157	33.4559089798725	40.045330709846	44.1585944441805	53.5970675914155	46.30681727104	42.1495135597733
"POLG2"	88.1037397701868	82.1190493142325	61.8882383697619	71.6230861106831	82.4570270637162	49.7369518837096	54.0613326092744
"SMIM10L1"	59.2697885726711	31.9351858444237	31.8542403373775	48.4667499997104	60.8120574594907	61.7424230280533	59.5590952475057
"AC156455.1"	92.9093983031061	138.385805325836	91.0121152496499	58.1600999996524	32.9828108254865	30.8712115140267	32.9865758293878
"AC092745.2"	16.0188617763976	24.33157016718	14.561938439944	19.3866999998841	8.24570270637162	18.865740369683	19.2421692338095
"AL049650.1"	21.6254633981368	27.3730164380775	16.382180744937	30.6956083331499	23.7063952808184	8.57533653167407	18.325875460771
"OR13A1"	13.616032509938	28.8937395735262	13.6518172874475	16.1555833332368	21.6449696042255	24.0109422886874	24.7399318720408
"AP003108.2"	333.19232494907	308.706796496096	334.014462966215	241.795230554111	338.073810961236	344.728528573298	356.438277711996
"AC010186.2"	194.629170583231	165.758821763914	163.82180744937	213.253699998726	227.787537263516	212.668345985517	152.104766324399
"MTRNR2L1"	433.310211051555	509.442250375331	493.285664653102	430.27703610854	531.847824560969	463.0681727104	462.728355384468
"ZBTB11-AS1"	30.4358373751554	10.6450619481412	25.483392269902	22.6178166665315	24.7371081191149	22.2958749823526	21.0747567798866
"AC010132.3"	5190.11121555282	5603.86475412864	5403.38928237172	5190.78892496898	4786.63042104872	5880.96579342208	5359.40227850248
"ZNF350"	27.2320650198759	51.7045866052575	35.4947249473635	46.3126722219454	36.0749493403758	27.441076901357	35.7354571485034
"AP002784.2"	30.4358373751554	36.49735525077	43.685815319832	31.2341277775911	36.0749493403758	30.8712115140267	34.8191633754649
"ZNF253"	99.3169430136651	98.8470038041687	127.41696134951	85.0860722217137	102.040570991349	78.8930960914015	95.2945523960092
"C17orf100"	12.0141463322982	15.2072313544875	10.0113326774615	21.540777777649	13.3992668978539	5.14520191900444	10.9955252764626
"AC026786.1"	38.4452682633542	57.7874791470525	54.6072691497899	54.9289833330051	29.8906723105971	36.0164134330311	41.2332197867347
"AC023157.2"	68.0801625496898	72.99471050154	82.8210248771814	72.7001249995655	66.9963344892694	73.747894172397	81.5501458004309
"AC048338.1"	127.349951122361	118.616404565002	125.596719044517	132.475783332542	137.084807493428	145.780721038459	131.946303317551
"AL513165.2"	2610.27352646399	2556.33559068935	2859.600661144	2617.7430194288	2459.28083217533	3112.84716099769	2365.87052198554
"SNRPEP2"	1172.5806820323	1056.90257913688	1268.70888658012	1134.12194999322	1227.57899041107	1428.6510661769	1189.34931740404
"AC010186.3"	12.8150894211181	13.6865082190387	8.19109037246849	17.2326222221192	19.5835439276326	15.4356057570133	11.9118190495011
"AP006296.1"	76.0895934378886	57.7874791470525	85.5513883346709	63.0067749996235	55.6584932680084	66.8876249470578	79.7175582543538
"RPL29P33"	138.563154365839	106.450619481412	137.428294026971	136.24541944363	143.269084523207	137.205384506785	109.038958991587
"LSM14A"	132.15560965528	135.344359054939	145.61938439944	129.244666665894	125.746966272167	132.060182587781	115.453015402857
"EEF1B2P4"	12.8150894211181	12.16578508359	12.741696134951	12.9244666665894	14.4299797361503	8.57533653167407	8.24664395734695
"TMPO-AS1"	137.762211277019	77.5568799078862	142.88902094195	78.623838888419	107.194135182831	54.8821538027141	99.8760212612019
"AC025161.1"	253.898959155902	284.375226328916	286.688163036397	264.413047220642	224.695398748627	284.701172851579	260.227431542948
"LINC01619"	857.009105037272	830.314831955017	866.435337176667	907.405263883466	836.938824696719	735.763874417636	824.664395734695
"ZNF271P"	225.065007958386	197.694007608337	161.09144399188	162.094352776809	169.036905480618	173.221797939816	159.435116508708
"AL139020.1"	10.4122601546584	13.6865082190387	12.741696134951	5.38519444441226	7.21498986807516	8.57533653167407	12.8281128225397
"AC138123.1"	326.784780238511	317.831135308789	384.071126353523	311.80275833147	347.350226505904	404.755884295016	317.037645471338
"LINC02413"	17.6207479540374	12.16578508359	14.561938439944	29.0800499998262	57.7199189446013	53.1670864963793	44.8983948788889
"AC048341.1"	11.2132032434783	3.0414462708975	17.2923018974335	10.7703888888245	10.3071283829645	8.57533653167407	21.0747567798866
"AC079601.2"	25.6301788422362	21.2901238962825	23.663149964909	17.2326222221192	16.4914054127432	17.1506730633481	11.9118190495011
"AC023509.1"	100.918829191305	107.971342616861	105.574053689594	119.551316665952	135.023381816835	99.4739037674193	119.118190495011
"AC034102.2"	145.771642165218	150.551590409426	149.259869009426	120.089836110393	125.746966272167	198.947807534839	112.704134083742
"AC068305.2"	27.2320650198759	21.2901238962825	19.1125442024265	21.540777777649	18.5528310893361	13.7205384506785	15.5769941416553
"AC084824.1"	91.3075121254663	62.3496485533987	96.4728421646289	67.3149305551533	79.3648885488268	114.909509524433	105.373783899433
"AL157935.2"	28.8339511975157	22.8108470317312	33.6744826423705	29.6185694442674	30.9213851488936	24.0109422886874	17.4095816877324
"RPL36A-HNRNPH2"	160.188617763976	159.675929222119	186.574836261782	186.327727776664	163.883341289136	149.210855651129	135.611478409705
"AC068993.1"	34.4405528192548	24.33157016718	33.6744826423705	32.3111666664736	47.4127905616368	51.4520191900444	49.4798637440817
"HSPD1P4"	231.472552668945	228.108470317312	210.237986226691	274.644916665025	244.278942676259	243.539557499544	231.822324578753
"AC078778.1"	4.80565853291928	9.1243388126925	10.921453829958	11.3089083332657	11.337841221261	15.4356057570133	7.3303501843084
"AL512356.1"	92.9093983031061	97.32628066872	109.21453829958	106.088330554922	81.4263142254197	90.8985672357452	70.5546205239683
"AC084033.3"	121.743349500622	97.32628066872	148.349747856929	214.330738887608	683.362611790548	284.701172851579	256.562256450794
"INAFM1"	25.6301788422362	19.7694007608337	26.3935134223985	12.3859472221482	28.8599594723007	18.865740369683	16.4932879146939
"ST13P3"	8.81037397701868	15.2072313544875	14.561938439944	17.7711416665605	18.5528310893361	13.7205384506785	20.1584630068481
"EIF4A1P4"	53.663186950932	50.1838634698087	50.9667845398039	42.5430361108569	43.289939208451	44.5917499647052	29.3214007372336
"AC025159.1"	68.8811056385097	72.99471050154	88.2817517921604	53.8519444441226	88.6413040934949	49.7369518837096	75.1360893891611
"HNRNPA3P10"	62.4735609279507	63.8703716888475	44.5959364723285	39.8504388886507	27.8292466340042	44.5917499647052	47.6472761980046
"EEF1A1P17"	61.6726178391308	72.99471050154	69.1692075897339	78.623838888419	102.040570991349	102.904038380089	76.9686769352382
"CUX1"	158.586731586336	126.220020242246	120.135992129538	163.171391665692	166.975479804025	84.0382980104059	130.113715771474
"TEN1"	100.918829191305	106.450619481412	114.675265214559	116.858719443746	140.176946008317	154.356057570133	137.444065955782
"P2RX5-TAX1BP3"	322.780064794412	381.701506997636	387.711610963509	588.063233329819	463.820777233403	564.257143784154	298.711770010567
"NOP56P3"	35.2414959080747	33.4559089798725	30.944119184881	28.0030111109438	29.8906723105971	25.7260095950222	37.5680446945805
"AC009779.2"	18.4216910428572	13.6865082190387	16.382180744937	20.4637388887666	10.3071283829645	17.1506730633481	13.7444065955782
"AC073612.1"	12.8150894211181	15.2072313544875	16.382180744937	24.2333749998552	15.4606925744468	18.865740369683	9.1629377303855
"AC078923.1"	24.0282926645964	42.580247792565	40.045330709846	23.1563361109727	32.9828108254865	48.0218845773748	30.2376945102721
"AC093014.1"	64.8763901944103	65.3910948242962	83.7311460296779	80.7779166661839	84.5184527403091	102.904038380089	84.2990271195466
"MAP1LC3B2"	309.164032284474	296.541011412506	338.565068728698	182.019572221134	208.203993335883	250.399826724883	270.306663046372
"PPIAP44"	34.4405528192548	34.9766321153212	21.842907659916	25.3104138887376	28.8599594723007	46.30681727104	24.7399318720408
"HSPE1P4"	258.704617688821	228.108470317312	212.968349684181	244.487827776317	240.156091323073	231.5340863552	257.478550223832
"AC025569.1"	99.3169430136651	91.243388126925	86.4615094871674	73.2386444440068	125.746966272167	128.630047975111	108.122665218549
"AC079598.3"	131.35466656646	94.2848343978225	112.855022909566	106.626849999363	97.9177196381629	87.4684326230756	112.704134083742
"AC073896.4"	143.368812898759	109.49206575231	99.2032056221184	109.85796666601	179.344033863583	108.049240299093	122.783365587166
"AC144548.1"	820.165722951557	950.451959655468	1049.36968882846	969.873519438648	917.334426083842	926.1363454208	917.210066811588
"CHURC1"	722.450666115532	769.485906537067	836.401339144283	912.251938883437	736.959679381963	864.393922392747	679.889979594604
"VASH1-AS1"	25.6301788422362	25.8522933026287	22.7530288124125	28.541530555385	12.3685540595574	17.1506730633481	16.4932879146939
"AC009779.3"	390.860227344101	361.932106236802	416.835487843397	400.658466664272	393.732304229245	406.470951601351	393.090028633538
"AC078778.2"	4700.73498828388	3633.00757058706	4925.57567731105	3993.66019997613	5210.25339758857	5057.73348638137	5075.35120886053
"RBM8B"	144.970699076398	109.49206575231	131.967567111992	104.472772221598	109.255560859424	132.060182587781	112.704134083742
"AL139011.2"	142.567869809939	150.551590409426	148.349747856929	131.9372638881	170.067618318915	202.377942147508	131.030009544513
"AL049779.1"	466.14887769317	510.96297351078	457.790939705739	328.496861109148	221.603260233737	219.528615210856	207.998686479751
"AC005726.1"	621.531836924227	500.317911562639	524.229783837983	601.52621944085	602.967010403424	679.166653308587	639.573053580908
"PPIAP6"	3117.27050168697	2912.18480438435	3249.1325144125	2719.52319442819	2522.15431531142	2872.73773811081	2774.53754476073
"AP001781.2"	70.4829918161495	57.7874791470525	50.0566633873074	47.3897111108279	58.7506317828978	65.172557640723	52.2287450631973
"AC068896.1"	177.809365718013	124.699297106797	182.0242304993	196.021077776606	186.559023731658	174.936865246151	201.584630068481
"OR7E106P"	42.4499837074536	30.414462708975	40.9554518623425	50.082308333034	53.5970675914155	49.7369518837096	45.8146886519275
"SPECC1L-ADORA2A"	58.4688454838512	69.9532642306425	58.2477537597759	103.395733332715	35.0442365020794	87.4684326230756	57.7265077014286
"PSMA3P"	13.616032509938	10.6450619481412	10.921453829958	13.4629861110307	10.3071283829645	8.57533653167407	6.41405641126985
"AL133467.1"	183.415967339753	127.740743377695	120.135992129538	21.540777777649	40.1978006935616	25.7260095950222	49.4798637440817
"AL157871.3"	30.4358373751554	21.2901238962825	35.4947249473635	30.1570888887087	30.9213851488936	30.8712115140267	31.1539882833107
"TRIM6-TRIM34"	161.790503941616	152.072313544875	146.529505551936	198.713674998812	190.681875084844	171.506730633481	147.523297459207
"PPIAP4"	11.2132032434783	15.2072313544875	7.28096921997199	11.3089083332657	10.3071283829645	10.2904038380089	10.079231503424
"DNAJC19P9"	383.651739544723	374.097891320392	402.273549403453	332.266497220237	283.446030531524	319.002518978276	270.306663046372
"LINC02303"	19.2226341316771	12.16578508359	14.561938439944	13.4629861110307	6.18427702977871	30.8712115140267	11.9118190495011
"BCL2L2-PABPN1"	1575.4550557087	1683.44051094177	1584.5209264964	1485.77514721334	1651.20196695092	1872.85349851762	1641.08214751204
"SYNJ2BP-COX16"	55.2650731285717	66.911817959745	47.3262999298179	92.6253444438909	54.627780429712	60.0273557217185	57.7265077014286
"HSPE1P2"	197.031999849691	199.214730743786	183.844472804293	215.40777777649	176.251895348693	222.958749823526	211.663861571905
"UBE2CP1"	6.40754471055904	9.1243388126925	12.741696134951	10.7703888888245	12.3685540595574	10.2904038380089	10.9955252764626
"AC022826.2"	121.743349500622	95.8055575332712	98.2930844696219	106.626849999363	109.255560859424	125.199913362441	104.457490126395
"SRP54-AS1"	20.8245203093169	28.8937395735262	30.0339980323845	19.9252194443254	22.6756824425219	41.1616153520356	23.8236380990023
"PINX1"	106.525430813044	159.675929222119	121.046113282034	129.783186110335	111.316986536017	132.060182587781	105.373783899433
"AL121603.2"	51.2603576844723	25.8522933026287	41.865573014839	25.8489333331789	29.8906723105971	12.0054711443437	44.8983948788889
"AL355076.2"	261.908390044101	261.564379297185	354.037128321138	417.891088886392	420.530838024952	495.654451530761	362.852334123266
"AL161670.2"	12.0141463322982	18.248677625385	16.382180744937	11.3089083332657	7.21498986807516	17.1506730633481	10.9955252764626
"BMS1P15"	15.2179186875777	10.6450619481412	13.6518172874475	10.7703888888245	12.3685540595574	12.0054711443437	10.9955252764626
"AL355773.1"	237.880097379504	249.398594213595	243.912468869062	229.409283331962	248.401794029445	272.695701707236	228.157149486599
"AL121594.1"	4458.85017546027	4203.27874638034	4195.65851300886	3169.18693053662	4493.90797497253	4884.51168844155	4946.15378686209
"AC137834.1"	38.4452682633542	44.1009709280137	42.7756941673355	37.1578416664446	40.1978006935616	27.441076901357	38.4843384676191
"AC008575.1"	660.778048276401	799.900369246042	708.074256642276	731.847924995626	782.311044267007	716.898134047953	752.277187664649
"AC007040.2"	139.364097454659	92.7641112623737	111.034780604573	154.555080554632	119.562689242388	156.071124876468	157.602528962631
"CEP95"	106.525430813044	129.261466513144	108.304417147083	87.2401499994786	121.624114918981	70.3177595597274	114.536721629819
"AC104390.1"	24.0282926645964	4.56216940634625	6.37084806747549	20.4637388887666	12.3685540595574	10.2904038380089	16.4932879146939
"FOXN3-AS1"	31.2367804639753	34.9766321153212	27.303634574895	17.2326222221192	14.4299797361503	8.57533653167407	7.3303501843084
"NPM1P5"	20.8245203093169	18.248677625385	19.1125442024265	22.6178166665315	17.5221182510397	12.0054711443437	15.5769941416553
"AL133467.2"	20.8245203093169	30.414462708975	20.022665354923	15.6170638887956	16.4914054127432	24.0109422886874	9.1629377303855
"AL391261.3"	36.0424389968946	33.4559089798725	29.123876879888	23.1563361109727	36.0749493403758	25.7260095950222	23.8236380990023
"AL137129.1"	115.335804790063	150.551590409426	107.394295994587	107.703888888245	115.439837889203	178.366999858821	63.2242703396599
"LINC02307"	80.094308881988	76.0361567724375	79.1805402671954	60.8526972218586	48.4435033999332	85.7533653167407	61.3916827935828
"AL096870.1"	34.4405528192548	34.9766321153212	31.8542403373775	23.1563361109727	41.2285135318581	37.7314807393659	29.3214007372336
"COX5AP2"	144.169755987578	205.297623285581	177.473624736817	117.397238888187	126.777679110464	109.764307605428	131.030009544513
"UBE2F-SCLY"	106.525430813044	94.2848343978225	113.765144062062	125.475030554806	110.28627369772	101.188971073754	107.20637144551
"AL355075.4"	10.4122601546584	13.6865082190387	12.741696134951	13.4629861110307	17.5221182510397	20.5808076760178	19.2421692338095
"AL049872.1"	107.326373901864	94.2848343978225	82.8210248771814	71.0845666662419	106.163422344535	68.6026922533926	72.3872080700454
"TVP23C-CDRT4"	63.2745040167705	68.4325410951937	65.5287229797479	88.8557083328023	75.242037195641	75.4629614787319	96.2108461690477
"BLOC1S5-TXNDC5"	282.732910353418	278.292333787121	298.519738018852	268.721202776172	270.04676363367	250.399826724883	195.170573657211
"HNRNPUP1"	24.8292357534163	27.3730164380775	12.741696134951	17.7711416665605	18.5528310893361	34.3013461266963	22.9073443259637
"AL137230.2"	79.2933657931681	94.2848343978225	90.1019940971534	64.0838138885059	61.8427702977871	49.7369518837096	52.2287450631973
"AL133467.3"	89.7056259478266	121.6578508359	162.001565144377	71.0845666662419	115.439837889203	101.188971073754	171.346935558209
"AL136298.3"	33.639609730435	53.2253097407062	39.1352095573495	38.2348805553271	47.4127905616368	41.1616153520356	53.1450388362359
"AL137191.1"	71.2839349049693	48.66314033436	68.2590864372374	69.4690083329182	57.7199189446013	63.4574903343881	108.122665218549
